dt,rank,point
108245.894293,6615.0,200253.0
108245.881327,6616.0,200249.0
108245.869358,6617.0,200247.0
108245.857391,6618.0,200240.0
108245.846403,6619.0,200237.0
108245.833437,6620.0,200233.0
26874.812508,7870.0,200400.0
26874.797531,7871.0,200325.0
26874.786577,7872.0,200309.0
26874.77560500001,7873.0,200305.0
26874.765633,7874.0,200253.0
26874.754633,7875.0,200237.0
26874.743681,7876.0,200233.0
26874.732721,7877.0,200172.0
26874.722747000003,7878.0,200162.0
26874.711776,7879.0,200157.0
26534.44169,7726.0,203844.0
26534.42972,7727.0,203807.0
26534.418750999997,7728.0,203785.0
26534.408778,7729.0,203784.0
26534.397808,7730.0,203778.0
26534.386837,7731.0,203771.0
26534.375866,7732.0,203753.0
26534.364896,7733.0,203742.0
26534.353925,7734.0,203701.0
26534.343948,7735.0,203659.0
26201.046758,7601.0,207279.0
26201.034789,7602.0,207263.0
26201.023818,7603.0,207214.0
26201.012848,7604.0,207120.0
26201.002874,7605.0,207108.0
26200.990907,7606.0,207101.0
26200.979928999997,7607.0,207055.0
26200.967967,7608.0,207045.0
26200.957994,7609.0,207021.0
26200.947024,7610.0,207018.0
25903.027907,7461.0,210729.0
25903.014942,7462.0,210710.0
25903.00297400001,7463.0,210706.0
25902.991006,7464.0,210613.0
25902.979037,7465.0,210498.0
25902.96707,7466.0,210497.0
25902.9561,7467.0,210481.0
25902.945129,7468.0,210481.0
25902.934158,7469.0,210410.0
25902.923158,7470.0,210364.0
25505.106566,6836.0,230681.0
25505.095596,6837.0,230679.0
25505.083628,6838.0,230590.0
25505.072658,6839.0,230578.0
25505.061687999998,6840.0,230518.0
25505.04972,6841.0,230493.0
25505.038748,6842.0,230461.0
25505.026781,6843.0,230343.0
25505.01581,6844.0,230324.0
25505.004839,6845.0,230264.0
25165.639337,6310.0,250425.0
25165.628366,6311.0,250414.0
25165.617396,6312.0,250411.0
25165.606425,6313.0,250291.0
25165.596452,6314.0,250218.0
25165.585454,6315.0,250116.0
25165.574502,6316.0,250110.0
25165.563523,6317.0,250096.0
25165.553567,6318.0,250080.0
25165.542595,6319.0,250042.0
24780.341898,5801.0,271123.0
24780.328936,5802.0,271098.0
24780.316966,5803.0,271014.0
24780.306993,5804.0,270949.0
24780.295026,5805.0,270918.0
24780.284056,5806.0,270914.0
24780.272087,5807.0,270843.0
24780.259122,5808.0,270825.0
24780.247153,5809.0,270797.0
24780.234188,5810.0,270720.0
24408.29336,5725.0,274245.0
24408.280393,5726.0,274182.0
24408.269422999998,5727.0,274165.0
24408.258453,5728.0,274155.0
24408.244491,5729.0,274083.0
24408.232523,5730.0,274079.0
24408.221551,5731.0,274070.0
24408.209583,5732.0,274021.0
24408.19859,5733.0,273974.0
24408.186646,5734.0,273922.0
24207.373912,1.0,40295871.0
24207.359943,2.0,17171717.0
24207.345985,3.0,16602979.0
24207.333019,4.0,12000000.0
24207.321053,5.0,11110961.0
24207.308088,6.0,9666666.0
24207.296118000002,7.0,8564999.0
24207.283154,8.0,7382405.0
24207.271187000002,9.0,7129965.0
24207.260215,10.0,7120440.0
3111.2151350000013,6239.0,274155.0
3111.201173,6240.0,274150.0
3111.1902019999998,6241.0,274138.0
3111.178234,6242.0,274094.0
3111.166266,6243.0,274083.0
3111.154298,6244.0,274082.0
3111.142309,6245.0,274079.0
3111.13036,6246.0,274070.0
3111.118394,6247.0,274065.0
3111.106426000001,6248.0,274012.0
2799.131196000001,6178.0,277326.0
2799.119228,6179.0,277259.0
2799.108257,6180.0,277216.0
2799.097287,6181.0,277181.0
2799.086291,6182.0,277083.0
2799.075345,6183.0,277062.0
2799.064375,6184.0,277013.0
2799.053404,6185.0,277006.0
2799.041435,6186.0,276939.0
2799.030465,6187.0,276818.0
2499.7916170000008,5781.0,298492.0
2499.779649,5782.0,298423.0
2499.768679,5783.0,298396.0
2499.757708,5784.0,298380.0
2499.746737,5785.0,298363.0
2499.736758,5786.0,298292.0
2499.725794,5787.0,298273.0
2499.7148230000007,5788.0,298182.0
2499.703852,5789.0,298144.0
2499.692881,5790.0,298133.0
2089.976874,5290.0,319081.0
2089.965904,5291.0,319069.0
2089.953936,5292.0,318897.0
2089.941967,5293.0,318782.0
2089.931993,5294.0,318731.0
2089.920026,5295.0,318658.0
2089.909044,5296.0,318647.0
2089.898084,5297.0,318614.0
2089.887114,5298.0,318566.0
2089.8751460000008,5299.0,318488.0
1834.654712,4826.0,340718.0
1834.641762,4827.0,340651.0
1834.6307920000002,4828.0,340598.0
1834.61982,4829.0,340541.0
1834.6088489999997,4830.0,340451.0
1834.597879,4831.0,340414.0
1834.585911,4832.0,340302.0
1834.575937,4833.0,340256.0
1834.56397,4834.0,340249.0
1834.552999,4835.0,340206.0
1270.180367,4416.0,360760.0
1270.1684,4417.0,360724.0
1270.1574269999999,4418.0,360695.0
1270.14546,4419.0,360668.0
1270.133492,4420.0,360647.0
1270.121525,4421.0,360644.0
1270.105566,4422.0,360644.0
1270.093573,4423.0,360636.0
1270.081631,4424.0,360606.0
1270.069663,4425.0,360443.0
1150.561867,1.0,41111111.0
1150.549899,2.0,17171717.0
1150.5379300000004,3.0,17000000.0
1150.525962,4.0,12000000.0
1150.5139869999996,5.0,11111111.0
1150.502026,6.0,9666666.0
1150.490058,7.0,8999677.0
1150.47809,8.0,8564999.0
1150.466122,9.0,8000000.0
1150.454154,10.0,8000000.0
0.0,4492.0,360760.0
0.0,4493.0,360724.0
0.0,4494.0,360695.0
0.0,4495.0,360668.0
0.0,4496.0,360647.0
0.0,4497.0,360644.0
0.0,4498.0,360644.0
0.0,4499.0,360636.0
0.0,4500.0,360606.0
0.0,4501.0,360570.0
0.0,1.0,41111111.0
0.0,2.0,17171717.0
0.0,3.0,17000000.0
0.0,4.0,12000000.0
0.0,5.0,11111111.0
0.0,6.0,9666666.0
0.0,7.0,9000000.0
0.0,8.0,8564999.0
0.0,9.0,8000000.0
0.0,10.0,8000000.0
620149.445281,22214.0,2955.0
619902.063248,17303.0,6105.0
619683.987664,14413.0,9000.0
619394.4868109999,14430.0,9000.0
619075.3192039999,12132.0,12300.0
